userWallet,credit_score
0x001875a076b3cfe1c9535d76b0345c16e3d61118,155.09973047514453
0x0018d044b946ede86b43bb3b964a45772a5abeb9,298.6488023320147
0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,139.9192193143218
0x0019bd9f6142943f3a03a8a62d0001a95213f555,119.74026598795477
0x001b024b98ee862aa01eea595c4c16a0213d2611,108.35483808925582
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,320.6637893019408
0x001bc97d92e1a30b02d4e75be25f06063555d556,661.3557003415133
0x001be549fa377710b9e59d57bbdf593ce1e379ca,186.06201884822522
0x001c88d92d199c9eb936ed3d6758da7c48e4d08e,217.05618445498826
0x001d2a3192a49e28cac0a7abcaa916648c62b982,115.70546613079287
0x001d4aa3f14b6e0019e5615e9c8eb50659061220,115.41306579726852
0x001f96b7e19a54ae45f451b0148336504d03fdcf,115.41306579721899
0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,527.2894010623334
0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,115.41306579721925
0x0020c5222a24e4a96b720c06b803fb8d34adc0af,115.41306579721815
0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,193.12964648102704
0x00222d56e0509a5e9ab05c588c548290a5e9f876,115.61422307933562
0x002379916ac42a432f3b53f16782d33267debb4c,157.01379971542372
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,155.0997647690215
0x0023d9ffe7d793895c5da5833d56c737832ead2b,132.23812227844866
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,115.41306579744513
0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,133.41056558696818
0x0024461e7a8ce7157866eaa4c24b702d328250ce,115.41306579721815
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,116.53414098698495
0x00246f7813397868b1beec56e1677efa47816dae,552.6933251979794
0x0025a856d01a898bd52286d56c52323b13937b65,119.74026598795477
0x00261d225db379b3fc74cd0228d6f90582d39035,79.17613842751837
0x00262ffcfda82b5582d1905ca05b849f196b0419,109.53304389715468
0x0026bc865efa2fb74d18c3be5a77c780756e50e6,115.43350292817262
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,115.41306579730224
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,119.61627527360542
0x002775390698ef16589bb22bba37ae7906ae2f36,350.52605331574813
0x0027c6cd01364a3c5d29f72269b36dfe85628193,115.41306579730355
0x0027f7335d610f15b325baa5798414548720fcaa,104.93058596296703
0x00283b611db7844cb5677b311afd67c8e3078518,115.41306579754507
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,117.50696798682111
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,204.2587980157033
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,115.41306579726846
0x002aea16059a7d4bef638a03b61a9e80ef07e745,515.3324292838569
0x002bb13a55bf4525f02717708dd4534ecc475193,132.56945553046697
0x002c77a71d54e6da4b28690fe1676752a74a67eb,115.4130657972704
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,177.48662347819774
0x002d2715b179d0db3e17cc28317a98f2f65e6884,708.0488501951417
0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,115.62482158285874
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,634.1960346893051
0x002de04d579930686698abab5f48bda0b24fb9fc,602.0830654268991
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,587.3211879151348
0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,218.4011358479001
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,115.4130657972187
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,566.8453360011133
0x0030040e8d836ac3e546c354f9b373e70a14deeb,128.59819215351533
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,583.7083271700023
0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,115.71912720991294
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,198.5045874302709
0x003094a91a3b5523bc601b221f80183bd347e9ae,155.0997467192154
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,115.42058792228976
0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,740.4687748442741
0x0030de8f624d2b2513c6dbbff788bb109b80304d,115.436312294344
0x0030e3b40e23f92bd064457fd1fb848482a0bde5,132.68947437087658
0x0030ee334630838ea4dee0b4b6ecbc973529031f,560.5313259784666
0x0031fc2cc920357b9767ab93200c5bf69c43e8e7,148.47065471385787
0x00326e37cef76788f6b0cf643c94481d60bd3d58,279.1053832445268
0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,854.8608891557813
0x003325d3054cd7668fb16f19ea11bae6d02a474c,159.28662769331117
0x0034baeeb160a5f1032b6d124d3e87cc94d74e62,1000.0
0x0034d2a08772822866b08d2c585e5c8e25723760,395.4259520443628
0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,196.24406693280957
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,478.53406221234144
0x0036472d3ca5e7ab22477d62682b2a3d9436d328,224.28048062239435
0x0036534c48a754163f0f446601f36bcfda840f57,468.5969122756547
0x00368bb9dba2ee83f3553feae59710b9c3743e09,454.8632630557453
0x0036a2f1f6136bb9d7992f7def692126a279e702,115.59397373821108
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,527.6579233619977
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,547.8030231967743
0x0037643e4ec2b622270676e9e7aa163b261cfb79,115.41306579730184
0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,209.14223886339767
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,284.07181211698014
0x0038281701bf3f51fdbb18903c6e18776780a9a1,115.41306579726809
0x00389de87cae34a6f89e13cc8225c4984add8b37,823.5322323160885
0x0039e71541bdc798d062346bce94230bf519bb72,79.10144725549803
0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,559.0184351817073
0x003a85c562730b196f7cba202a2515f2ff855736,815.143981219634
0x003a969ef82e876824b4131a1bbafbdb46a2ca90,442.5461407612322
0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,155.13699734145422
0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,457.07200201754677
0x003b2816d976cebbf0cadec981ff59286b6d7f2f,184.95448262947127
0x003be39433bde975b12411fbc3025d49d813a84f,34.233954058778025
0x003cb0842811db8d115e28f13048dd83db391dcb,115.41306579729198
0x003dc03b7d7fe265e1c1db88bb1c6b1e6bcd06a7,115.69857817316004
0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,95.62410096184377
0x003e9a119439ef34de3237034cee95675b01d5d4,306.65653864759526
0x003ed65a094ef804c934f2427b601e03113882ff,142.24660405387792
0x003edfecb016131dbd485c72f3b6f2e98a1429d9,483.90835733876617
0x003f705c2e62e268891d8aa2724e32f2176dc963,224.28048062239435
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,507.7833815218923
0x00405f7b768a9a6b81e8060a17f0550501acf6be,176.02404518992984
0x0040932d4c252856709b24dc406244392d3df400,131.94346103209347
0x0040daac32d83c78546ae36da42a496b28ab09e1,534.8697302793602
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,133.82168381414778
0x0041dac13d9365b4d695fb612950dc71884f8db1,548.2290590481647
0x0043090d0a3338eb89914ea9af5c529e928a044c,129.89142574542612
0x0043260ff376a32f335de2091e8bd455d74ecef9,115.4130657972684
0x00432772ed25d4eb3c6eb26dc461239b35cf8760,115.6136621060456
0x00432beb667c8908a74f35fef62882b502347e61,146.43129784232798
0x00433d27687ff685d3871395d7fedfd42b1c3529,445.8383328429381
0x0043f8113eb1257bc6314fe0434eec0d9bac3837,431.3408693432711
0x004403abb2246c48ac770e30e7b36e3b16e152a1,241.5879822416137
0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,138.58069951293632
0x0044803a27c6c45babd3fb7affb80b3f913579d7,433.0942739972698
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,322.103773681778
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,414.9084599068471
0x004624a132094f106e977c369c8f2e1ebffb2ae1,115.4130657972684
0x0046d10482bc3ae87fa4cb550e36706addf2304a,115.41306579726847
0x004815f49c32e9ef6341dc2d53411a59de5a2daa,316.0339014744638
0x00481898361901f3e49bfe3e40872d09e93c2c11,442.99284302540235
0x0048e6fd005224e7e9f00058c630307f0710a84b,672.3913504990737
0x0049436d8c3da52d604cdc390e45026b2662d7f7,659.1302603253429
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,454.1944303782577
0x004965f85a3db4d5221189595141ecab247b115d,211.73364861722874
0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,655.4072490513455
0x0049f39431ab794a381deca90fa7ab85e60e6ebb,119.69484203383777
0x004a61f49faeab28ac5cc72ed26a7114d134362e,115.41306579726356
0x004af1171e5783d1223056a700e992b0eccf6191,276.13144838128795
0x004afb002e3fb33c833fc16b6b63103bbf97312d,543.8040811801204
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,143.06923425960738
0x004c572659319871be9d4ab337fb3df6237979d7,115.41306579722334
0x004c5993adfd45da327f82ec7581a6ee736bf4cb,157.01379971542372
0x004c788aecdcc8ae214519737576d67da3c7334a,115.41306579726809
0x004ce54398cc569a622bf5a99ae857306243c8ec,185.68952086709265
0x004d71c111862702272e6beccdaafb07c9b96c37,822.1665684420399
0x004f137c71b3003c7915bd6aa3a4f57e334a738e,122.74862998562293
0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,115.41306579726847
0x0051337e53823325b9df640f8bac7c7a7dcc4b19,115.41306579726849
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,580.1856801689081
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,418.3073967444796
0x0051ed91501bdefede70975ec9459a0dd3c5657b,88.85344509375341
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,201.35805855009045
0x00526e91ec022d8596bda04092071c1da6b5322e,407.5071736183693
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,207.76869117955388
0x0052d655d117dae79d897213af1d4393ab32c739,115.41306579726846
0x005399ba80babd299512e9efb4e0e764f673405c,115.4130657972227
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,595.9149359826201
0x00548bf85d26850ad7ad55ca90ba02572349f648,108.80103647510731
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,119.87215057845101
0x00552481817c28f473f4cc61538db6536015d906,155.09969798914716
0x00553b963de06016c68681c9bee10a79c51c5d8a,273.66656409604724
0x005547e9fa569b6835204402138146861e901b06,115.68560410109949
0x00560340190b7e9a1027fb5e72858a8298588303,115.41306579966002
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,508.94734547677814
0x0056323f02bb16de8025a79ab09e1dd5c8114602,115.41306579721815
0x005661a7a441451fafdccd579905a7dbc79fd538,229.58596530477806
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,200.14695597736014
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,662.450090290639
0x005711ac01b67981d6b627c09470cce29dbd3353,520.1770864104182
0x0057abf4b6b95cd42cb8c197e78b934d45679432,158.6936733048361
0x0057aef39caf4085bf3f91661eb2e6e6f513244f,158.64945506752412
0x0057b22d4385adfbc48a6581b141e04acdaf7768,216.09646442509518
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,440.3260914898534
0x0057bf0e2082921a880500ab18e716c46c54216e,115.41306579726786
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,508.0235286166447
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,115.41306579721815
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,115.4130657972187
0x0059221c8444995878e9a82b0b2d732fb3da913e,186.31108934422156
0x005a61772557bef9a3e65a7b87eaccce34f2700e,167.45805872058185
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,447.16742016792836
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,488.4000857781167
0x005ab5979532d34dc60a4582597464df0b5a7c87,444.2866165787739
0x005ab79a1b5982604cdc066565499d90c550e001,115.41306579721815
0x005ae07a1782019253917d76334a0579ac3a9b64,398.5682823538325
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,175.0348080090598
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,106.64748494611838
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,153.01051415578803
0x005b8864b832d250e97996febb2b6a10b4562fd1,446.5547803920906
0x005bf9036a459545ec86252db2a37667a5823b94,547.8654022439451
0x005c7aa4001747cd4bf25c777318a13191a182ac,551.8204347828913
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,115.41306579721815
0x005ce3720edd52ef800ed68bfe29114a7d86e623,86.98947488196706
0x005ceac16427ed612040519f078d08570eaf7688,115.41720594249682
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,146.1140241168681
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,474.95129446759205
0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,115.4130657972187
0x005df03951fac36e8cc39b7d03eadf00829815b4,155.77840568863368
0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,115.41306580549487
0x005e5cac6eb7637edf689403e01b86bda451ef61,697.1619976253157
0x005eba6d8c2af1e7058d7c22e23999188fd15339,207.32731664360054
0x005ec23381d0b33407fcdedd2df7facd769304cd,120.00365317104665
0x005f16f017aa933bb41965b52848ceb8ee48b171,694.2415234085897
0x005f4ed154aec7b147190c97d3f2535fc8360b12,431.6153051111034
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,115.69829018016489
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,120.09793594449997
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,89.72031227947473
0x006002bafd83794a35b3d63fb00bfce00f4557ed,115.413065797219
0x0060f329ae466559db2e692b24252a5163bf16c3,115.41306579727757
0x006106679868ffbeb8bef8788be4d59571a13053,115.41306579726852
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,220.29974873081255
0x0062cb1c249a8579e155794dc86960e4f88af402,492.4063894504738
0x006366325c813728f871c16a7703b818ee1ac6f1,504.52385825160803
0x0063d9477fd76b7c9732917b3b884d918607a804,349.2610943267975
0x00645acbda7635b02a8b517d49ef6cbd028962e3,115.41306579726846
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,604.3119548144407
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,157.03020787941387
0x006501f106d155981aac18b4d31a6e14d1e55fae,92.56846091605067
0x00651f6724f748af9315f720d67ef9ecc3139bdf,120.14704934153968
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,119.74026598795477
0x006551b8f041761e2e47bb4792b21e67786b3452,112.98904492834767
0x0065fb0daffbc3025516415183fa808b2b40b3fb,161.8311274241414
0x0066023b24edd70b7def47effbf2fd7617f9c66b,421.22756174737253
0x0066245819d5d387ac2209620741e721ccada64d,119.38391602508455
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,557.3784710274977
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,478.9271992999705
0x0066a75495069b7d760177aa2607a140b13aa520,435.98944540009245
0x0067243a8b83385457c53923a6cd0bc019b090e8,115.4130657972645
0x00677d8b6fda25b199539633a8cd07074c855cb7,501.20122497147867
0x0067eec7ad35e72613d760e917890d1b7e876e4e,126.92167350423573
0x006850972a3144f2bcb0d37fbd7f84b26765d458,115.41306579721815
0x00694ba9219891081e07b31ebaf19abfd97e1acb,159.81359145591054
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,161.83230707856941
0x0069d013b71c2d000fca70549d894e49b8e4e031,116.59168656077738
0x006a310554681273826624361a3177cd9f3aad1d,162.2914830157144
0x006acbf79f7c4580fa01ffa48085d832592f1b63,633.4750221272275
0x006b64b48437695a2c0b470e22de9b8d3b866f52,115.4130657972685
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,529.1611745126986
0x006bcd94f74784887705d74884308172343855ee,153.22817141374867
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,79.49984069848496
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,719.5254495190851
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,341.2646289159749
0x006dfe647e57d2cdaf47000731659c1f92ece423,115.41306579726852
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,656.4405910600298
0x006f1973f3a2911fc15569d7787f51fb114db606,190.23454426287594
0x006f26845ed58e4503a0dd61c69708e3cc028cc5,353.3203332579533
0x006f74448baead5563915255c8fbc12fd7f6a5df,514.9964373275621
0x006fda5407be210b6d8d653b04859a748e84e64a,115.41306579756771
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,179.94043877500067
0x00705d931184135830185bb284fb8ed277693d0d,340.6598618749553
0x007078c8001b515b14000cc78306072a5dfd55b3,426.6896012135493
0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,759.136592486517
0x0070bc9033adf1e49517f98304f41f778d370208,559.2257057744754
0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,78.90755639617211
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,227.2680415139485
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,251.9287877556741
0x0073894fff63595d6cca3802aad6b9ecf5491ca6,137.98056621226766
0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,696.1127632425176
0x00752654dcd85f8e42e207ccf48212388fd7173d,115.41306579726849
0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,126.95559588236566
0x0076b2f8ead986bb6de67735313891c0876f4388,78.72613704532911
0x0076bc177845e513018cda51be5e5f80f44aeb50,161.8280919751398
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,508.9816601060154
0x00778698bbc902543b596af6e7c0aa13b614162d,588.8785945378448
0x007821abbcc2da83df7fdf57520741d6ea1042f2,115.41306579726853
0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0,143.46986284505746
0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,291.0705811569788
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,393.22224518472115
0x0079228fa4e08e800883021b18ff0bc7937b3aef,162.04022973949762
0x00795ff7870798a332a99c3969406286259dce8f,210.19081201142157
0x0079bf6868cb1b7cf4a451311fd70c348f3ed38b,115.41306579730896
0x0079e0ce802e67adba53ac0e7927f45f6304ae6f,89.61680492969663
0x007b003c4d0145b512286494d5ae123aeef29d9e,669.320132646727
0x007b212ac048a425d2019d14e7be4aeae3faf8e9,130.3133824138874
0x007c426ab1b726e3be68b37ac0ffa8aed94447bc,119.68657824816648
0x007c4bb067d9b6afeb4c13415477d396123c4aa3,696.8834163553686
0x007ce1895ca7a000e37a524399920ad7dae41f43,172.14657830544007
0x007d418f61454569a051b5a9d11112996a986bb1,115.41306579726846
0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,132.60848759317702
0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d,729.1061039168115
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,232.63953019665215
0x007e4e679e14f17d62607418f546e2d97d9e5a61,379.24087672590906
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,495.6355685974517
0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33,115.4130657972187
0x007f0596cce8ff85fb8091e410aeb5cad529ba4d,395.1381310087251
0x007f3da6715efd4b6994b7348b644b64b695d3b1,160.56738896728652
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,638.8790397325178
0x00800d9019001aff6e1eba3312e35e9b22d3f058,494.50654870456145
0x0080568c64209a91110f1333057f5e34a0e5b62e,115.41306579722533
0x0080a01a45d5e023435dc82970ec2681a5ae050e,639.4052818807698
0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,570.9057184294544
0x008160cbce03ce9c914d9734c821fe96899185bc,133.3016039938702
0x00817ccd987f38563a46027758376123c870d263,115.41306579721815
0x008183a11eacc113e85007bd14bfbd6da3f687f9,575.1829496681459
0x0081b2ec2af3f22528d6581e6554aaba5141e985,731.2712930026244
0x0082a12e195b8f31660830132e72716225382075,504.8488440974247
0x0082c6c4decefca6626b5e66929fb2ceca7c994f,119.5292798543687
0x0083e235216ffe303c9db58e2eca7d69f99afd2d,427.0753076283378
0x008426fc298852d92a4a2b3607aa384a51c4b65a,546.0245819500542
0x008450344d3518a45a2d4fd0425eea6a5c08033d,585.9140933328007
0x00847f96c75f1fd63f6d625a3342ba0123b20200,190.21457991843207
0x0084ac988560b4724413941a0a89f7ea57da4fe5,440.28734144570114
0x00850f22f6d422d8987f796a9f23fd9e45bda47e,161.84167314694002
0x00861fefcfef0a542b0a6c90ce1ee575e257a6c7,567.4570241722429
0x00868d173cf4463514ce9cc871f06edb1f3b16c4,122.56018604562429
0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,549.9447471320435
0x0087899a5bf67ca95147d3ad6b76907288972055,119.90917419715426
0x0088092651027c8566be1011c29f3a71eebe5efe,593.423905513188
0x0088b7a2ee442d30dc18b5fe9e3227af18120b02,95.70150210118486
0x0088ed232bae631195655bb31da1ee5a61ebd5ab,115.4130657972717
0x0089b988ca94bf62cd88a5af10e5cfc9432ef568,115.43790652979
0x0089ca86f688fd3c2efaf737a28f52b0ce1ef380,115.41306579726847
0x008a34511b9808c41237d7568e409141ab10796b,533.1996686343801
0x008a5ff6e91ba1eef94655853c3690d15d1153bc,119.83921532974317
0x008a86b4dbbe4fe8a7f2145cdc676ffff95bdf23,115.59956449538134
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,414.83077623772033
0x008af94ec70860b667caec3a2e2de07597db90c6,607.4076439046358
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,773.0103466404121
0x008b24d362ca3f7dd93ab9902927eb3af50216d1,489.81408567655427
0x008b61e1a118db01bc5e253da985c5f11fe04b4b,256.1709635755785
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,171.66277295163204
0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f,263.03527241557094
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,506.14035664563283
0x008c3eb2cfd1f9ab110485c75fea549926f28b47,115.41306579721815
0x008c9ce69f80e890d3fb27d9d6c94c570a53889c,115.41306579726852
0x008d2d57867efeba246e3bd8034ceb8c8f596950,171.65271758647322
0x008d399b5936b8fc3d6ce86ad53ac001217e3978,346.7900167508202
0x008dfd01cba93125fc08f41e86cfa02b2d203005,135.53038350434804
